url,name,price,num_reviews,Description,ASIN,Manufacturer,rating
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ2OTEwODAzNTI4NDg0OjE2OTA3MDQ4ODc6c3BfYXRmX25leHQ6MzAwMDA2Nzg5Njc3NDMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704887%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop",1990,,"Looking for a stylish and practical laptop bag? Look no further than WALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day. Here are some of its key features:✅ Waterproof and scratch resistant Special New Silk Polyester outer material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman.",B0C7KP5BT4,Visit the WALKENT Store,
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-195,Gear Casual Backpack,448,"2,215",,B0757MBSS6,Gear,3.8
https://www.amazon.in/Cosmus-Atomic-Compartment-Large-Laptop/dp/B077NZJ5XZ/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-196,COSMUS Atomic Dx 3 Compartment Large Laptop,1939,"4,090",,{},Visit the COSMUS Store,4.4
https://www.amazon.in/DZert-Fabric-Multicolour-Pikachu-Printed/dp/B07BNNKJ7J/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-197,DZert Kids School,249,"12,620","DZert Provide Premium quality bags which are non-toxic and made up of soft velvet because our priority is to provide best and high-quality bags/ backpack to your kids.A small bag is ideal for small kids as they can be able to use this bag forSchool OutdoorsTravelling BagCarry BagPicnic BagChildren organize all your essentials for the trip or for any activity. Adjustable strap and enough space to carry things like,SnacksToysLunchboxFruitsSmall booksPencil boxStationery itemsAge Group Suitable for 2 to 5 Years KidsGift this soft, smooth bag/ backpack to your loved one..",B07BNNKJ7J,Visit the DZert Store,3.8
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-School-1565/dp/B0BFXCHQZ5/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-198,BEAUTY GIRLS By HOTSHOT Girls School,549,279,,B0BFXCHQZ5,Visit the BEAUTY GIRLS Store,3.7
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-199,Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business,399,87,"Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.",{},Visit the Tabelito Store,4.3
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-200,NORTH ZONE Lightweight school,630,859,"If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily.",B0BL3S5NC1,NORTH ZONE,3.9
https://www.amazon.in/Lavie-Sport-Chairman-Compatible-compartments/dp/B09YCSCRBW/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-201,Lavie Sport Chairman Backpack with Laptop Sleeve | Premium Leatherette Business Backpack for Men & Women | Durable Office,849,"1,288",,B09YCSCRBW,Visit the Lavie Sport Store,4.0
https://www.amazon.in/F-Gear-Circadian-Guc-Black-Casual-Backpack/dp/B084THQXCD/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-202,F Gear Circadian Guc Black 27 Ltrs Casual Backpack (3330),799,731,The product will be an excellent pick for you. It ensures an easy maintenance.,B084THQXCD,Visit the F Gear Store,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ2OTEwODAzNTI4NDg0OjE2OTA3MDQ4ODc6c3BfbXRmOjMwMDAwNjgyMjEyNjYzMjo6MDo6&url=%2FWALKENT-Premium-Support-Pockets-Elprine%2Fdp%2FB0C7KP65DP%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704887%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Premium 15.6"" Laptop",4990,,"Introducing the WALKENT ELRPINE Laptop Backpack, a perfect combination of style and functionality. This premium laptop bag is designed to meet the needs of modern professionals and college students alike. With a capacity of 28 liters, it provides ample space to store your laptop and other essentials. Here are some key features that make the Walkent Elrpine stand out:Bold and Stylish Design: The front of the bag features a bold and stylish design that is sure to turn heads and make a statement.Waterproof and Scratch Resistant Material:The outer material of the bag is made of waterproof and scratch-resistant polyester, ensuring the safety of your laptop and other essentials in all weather conditions. Cushioned Shoulder Straps:  The cushioned shoulder straps provide maximum comfort, even when carrying the bag for extended periods. Front Utility Pockets: Keep your accessories organized and within easy reach with the front utility pockets. Front Chest Straps: The front chest straps ensure easy load distribution, reducing the strain on your back and shoulders. Hidden Waterproof Zipper: The hidden waterproof zipper adds an extra layer of protection to your belongings. Stylish and Fashionable: The Walkent Elrpine laptop backpack is not only functional, but also stylish and fashionable, making it the perfect choice for office and college use by men.Don't settle for just any laptop bag. Choose the best with the Walkent Elrpine, the premium laptop backpack that combines style and functionality to meet all your needs.",B0C7KP65DP,Visit the WALKENT Store,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ2OTEwODAzNTI4NDg0OjE2OTA3MDQ4ODc6c3BfbXRmOjMwMDAxNTU4MDM0NjEzMjo6MDo6&url=%2FPLEXY-Backpack-ARTIFICAL-LEATHER-BAGPACK%2Fdp%2FB0CBQC6LPY%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704887%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,PLEXY Medium 28L Laptop Backpack FAUXY ARTIFICAL LEATHER LAPTOP BAGPACK,499,,,B0CBQC6LPY,PLEXY,
https://www.amazon.in/ZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester/dp/B0C6QNNPMM/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-205,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel",498,,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",B0C6QNNPMM,,
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-206,"Lenovo 15.6"" Casual Backpack B210",749,"5,321",,,Lenovo,4.2
https://www.amazon.in/Meek-Water-Resistant-Laptop-Navy/dp/B0C6964YNC/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-207,Meek 35L Water Resistant 15.6 inch Office Laptop,500,,,B0C6964YNC,Meek,
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB42QFQ/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-208,MosQuick® Clear large Drawstring,310,71,,{},,4.0
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-209,F Gear Tycoon 27 Liters Laptop Backpack Sch,1149,255,"If you have loads to carry around your search ends here. Here comes a bag which has three huge compartments. Designed keeping in mind the school children with loads of books apart from lunch boxes, water bottles and projects. This bag fits all. A very sturdy and strong bag comes with two bottle pouches and a stationery organizer. Laptop compartment also present. It can also be used as an overnight or a travel backpack for a few days. Comes with the F Gear promise of quality.",B071XJ6XV5,,4.3
https://www.amazon.in/Priority-Disney-Princess-Casual-Backpack/dp/B0849PHNG1/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-210,Priority Disney Snow White 20 litres Pink Polyester Kids School,349,"4,147",The product will be an excellent pick for you. It ensures an easy maintenance.,B0849PHNG1,Priority,3.9
https://www.amazon.in/EUME-Virgo-29Ltr-Laptop-Backpack/dp/B08R563J3T/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-211,EUME Virgo 3 Compartment Office and College,1199,298,,B08R563J3T,Visit the EUME Store,4.2
https://www.amazon.in/Baggit-GG-Womens-Laptop-Bag/dp/B0BWRYTLHV/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1690704887&sprefix=ba%2Caps%2C283&sr=8-212,Baggit GG Women's Laptop,1389,,"The laptop bag has a special compartment that is slightly larger than the laptop, and designed to protect the device from bumps, scratches, water and dust in everyday use.",B0BWRYTLHV,Visit the Baggit Store,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ2OTEwODAzNTI4NDg0OjE2OTA3MDQ4ODc6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704887%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",1375,"2,269","Designed to give ultimate comfort, this school bag from Cosmus is a Multipurpose Backpack Bag use it as school bag or regular casual backpack for daily use.  This school bag is designed with copious space and sturdy shoulder straps to help children accommodate all essentials while on the move. Key Features High on quality and durability Attractive design Spacious to accommodate all essentials Two main compartment, two front compartment Two side Mesh pockets Specifications Material PU coated Polyester Fabric. Dimensions: 13 x 18 x 8.5 [inches] (WxHxD); Weight: 755 gms Suggestive Age - 8 Years+",{},Visit the COSMUS Store,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ2OTEwODAzNTI4NDg0OjE2OTA3MDQ4ODc6c3BfYnRmOjIwMDQxNjk1Njc2MzA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7DTWLF%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704887%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College,1409,"1,415",,B08D7DTWLF,,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzAwMDgyODIwNDYyMDQ2OjE2OTA3MDQ5NTg6c3BfYXRmX25leHQ6MzAwMDA2Nzg5Njc3NDMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704958%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop",1990,,"Looking for a stylish and practical laptop bag? Look no further than WALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day. Here are some of its key features:✅ Waterproof and scratch resistant Special New Silk Polyester outer material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman.",B0C7KP5BT4,Visit the WALKENT Store,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzAwMDgyODIwNDYyMDQ2OjE2OTA3MDQ5NTg6c3BfYXRmX25leHQ6MzAwMDE1NTgwMzQ2MTMyOjowOjo&url=%2FPLEXY-Backpack-ARTIFICAL-LEATHER-BAGPACK%2Fdp%2FB0CBQC6LPY%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704958%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,PLEXY Medium 28L Laptop Backpack FAUXY ARTIFICAL LEATHER LAPTOP BAGPACK,499,,,B0CBQC6LPY,PLEXY,
https://www.amazon.in/Quicknik-Duffle-Bags-Travel-Women/dp/B0BZ2ZWXYJ/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1690704958&sprefix=ba%2Caps%2C283&sr=8-211,Quicknik,438,80,,B0BZ2ZWXYJ,,3.7
https://www.amazon.in/Glowic-Hopping-Shoulder-Handbags-WBAG-34/dp/B09HHNZ47K/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1690704958&sprefix=ba%2Caps%2C283&sr=8-212,"Glowic Hopping Grocery, Travel, Beach | Shoulder Handbags Women, College",459,432,"GLOWIC presents an range of chic, stylish and classy bags. Perfect Look: Designed for the modern woman, we use a variety of trendy and traditional prints that make you and your bag stand out in the crowd. Colourful: Classic colour combinations as well as mix and match of hip patterns make these bags ideal for any occasion. Occasion: be it work, college,travel, event or a party, there is a perfect bag for everything and everyone. Long Lasting: Comfortable and Spacious, light to hold and long lasting, our line of fashionable sling bags and totes are a must have in any wardrobe Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.",B09HHNZ47K,Visit the Glowic Store,3.7
https://www.amazon.in/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1690704958&sprefix=ba%2Caps%2C283&sr=8-213,ADISA women girls party crossbody sling,469,"1,511","Magnetic-closure sling bag with flap and gold rectangular fitting at the front. The sling belt is a combination of PU weaved into a Gold metal chain. It has 2 compartments and 1 pocket. A classy and stylish sling perfect for parties and clubbing, or for casual daily use.",{},Visit the ADISA Store,4.0
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ74KLLY/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1690704958&sprefix=ba%2Caps%2C283&sr=8-214,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,1400,53,,{},Skybags,4.0
